Code,Country,Year,Series,Value
56,Belgium,2020,Threatened Species: Vertebrates (number),25.00
56,Belgium,2021,Threatened Species: Vertebrates (number),28.00
56,Belgium,2004,Threatened Species: Invertebrates (number),11.00
56,Belgium,2010,Threatened Species: Invertebrates (number),11.00
56,Belgium,2015,Threatened Species: Invertebrates (number),14.00
56,Belgium,2018,Threatened Species: Invertebrates (number),15.00
56,Belgium,2019,Threatened Species: Invertebrates (number),15.00
56,Belgium,2020,Threatened Species: Invertebrates (number),15.00
56,Belgium,2021,Threatened Species: Invertebrates (number),16.00
56,Belgium,2004,Threatened Species: Plants (number),0.00
56,Belgium,2010,Threatened Species: Plants (number),1.00
56,Belgium,2015,Threatened Species: Plants (number),0.00
56,Belgium,2018,Threatened Species: Plants (number),1.00
56,Belgium,2019,Threatened Species: Plants (number),17.00
56,Belgium,2020,Threatened Species: Plants (number),26.00
56,Belgium,2021,Threatened Species: Plants (number),26.00
56,Belgium,2004,Threatened Species: Total (number),36.00
56,Belgium,2010,Threatened Species: Total (number),27.00
56,Belgium,2015,Threatened Species: Total (number),30.00
56,Belgium,2018,Threatened Species: Total (number),39.00
56,Belgium,2019,Threatened Species: Total (number),55.00
56,Belgium,2020,Threatened Species: Total (number),66.00
56,Belgium,2021,Threatened Species: Total (number),70.00
60,Bermuda,2004,Threatened Species: Vertebrates (number),18.00
60,Bermuda,2010,Threatened Species: Vertebrates (number),18.00
60,Bermuda,2015,Threatened Species: Vertebrates (number),28.00
60,Bermuda,2018,Threatened Species: Vertebrates (number),36.00
60,Bermuda,2019,Threatened Species: Vertebrates (number),39.00
60,Bermuda,2020,Threatened Species: Vertebrates (number),42.00
60,Bermuda,2021,Threatened Species: Vertebrates (number),48.00
60,Bermuda,2004,Threatened Species: Invertebrates (number),25.00
60,Bermuda,2010,Threatened Species: Invertebrates (number),28.00
60,Bermuda,2015,Threatened Species: Invertebrates (number),28.00
60,Bermuda,2018,Threatened Species: Invertebrates (number),28.00
60,Bermuda,2019,Threatened Species: Invertebrates (number),28.00
60,Bermuda,2020,Threatened Species: Invertebrates (number),30.00
60,Bermuda,2021,Threatened Species: Invertebrates (number),30.00
60,Bermuda,2004,Threatened Species: Plants (number),4.00
60,Bermuda,2010,Threatened Species: Plants (number),4.00
60,Bermuda,2015,Threatened Species: Plants (number),8.00
60,Bermuda,2018,Threatened Species: Plants (number),8.00
60,Bermuda,2019,Threatened Species: Plants (number),8.00
60,Bermuda,2020,Threatened Species: Plants (number),8.00
60,Bermuda,2021,Threatened Species: Plants (number),8.00
60,Bermuda,2004,Threatened Species: Total (number),47.00
60,Bermuda,2010,Threatened Species: Total (number),50.00
60,Bermuda,2015,Threatened Species: Total (number),64.00
60,Bermuda,2018,Threatened Species: Total (number),72.00
60,Bermuda,2019,Threatened Species: Total (number),75.00
60,Bermuda,2020,Threatened Species: Total (number),80.00
60,Bermuda,2021,Threatened Species: Total (number),86.00
64,Bhutan,2004,Threatened Species: Vertebrates (number),40.00
64,Bhutan,2010,Threatened Species: Vertebrates (number),50.00
64,Bhutan,2015,Threatened Species: Vertebrates (number),52.00
64,Bhutan,2018,Threatened Species: Vertebrates (number),51.00
64,Bhutan,2019,Threatened Species: Vertebrates (number),55.00
64,Bhutan,2020,Threatened Species: Vertebrates (number),55.00
64,Bhutan,2021,Threatened Species: Vertebrates (number),58.00
64,Bhutan,2004,Threatened Species: Invertebrates (number),1.00
64,Bhutan,2010,Threatened Species: Invertebrates (number),1.00
64,Bhutan,2015,Threatened Species: Invertebrates (number),1.00
64,Bhutan,2018,Threatened Species: Invertebrates (number),1.00
64,Bhutan,2019,Threatened Species: Invertebrates (number),1.00
64,Bhutan,2020,Threatened Species: Invertebrates (number),1.00
64,Bhutan,2021,Threatened Species: Invertebrates (number),1.00
64,Bhutan,2004,Threatened Species: Plants (number),7.00
64,Bhutan,2010,Threatened Species: Plants (number),8.00
64,Bhutan,2015,Threatened Species: Plants (number),18.00
64,Bhutan,2018,Threatened Species: Plants (number),43.00
64,Bhutan,2019,Threatened Species: Plants (number),43.00
64,Bhutan,2020,Threatened Species: Plants (number),45.00
64,Bhutan,2021,Threatened Species: Plants (number),51.00
64,Bhutan,2004,Threatened Species: Total (number),48.00
64,Bhutan,2010,Threatened Species: Total (number),59.00
64,Bhutan,2015,Threatened Species: Total (number),71.00
64,Bhutan,2018,Threatened Species: Total (number),95.00
64,Bhutan,2019,Threatened Species: Total (number),99.00
64,Bhutan,2020,Threatened Species: Total (number),101.00
64,Bhutan,2021,Threatened Species: Total (number),110.00
68,Bolivia (Plurin. State of),2004,Threatened Species: Vertebrates (number),79.00
68,Bolivia (Plurin. State of),2010,Threatened Species: Vertebrates (number),90.00
68,Bolivia (Plurin. State of),2015,Threatened Species: Vertebrates (number),114.00
68,Bolivia (Plurin. State of),2018,Threatened Species: Vertebrates (number),129.00
68,Bolivia (Plurin. State of),2019,Threatened Species: Vertebrates (number),129.00
68,Bolivia (Plurin. State of),2020,Threatened Species: Vertebrates (number),131.00
68,Bolivia (Plurin. State of),2021,Threatened Species: Vertebrates (number),154.00
68,Bolivia (Plurin. State of),2004,Threatened Species: Invertebrates (number),1.00
68,Bolivia (Plurin. State of),2010,Threatened Species: Invertebrates (number),1.00
68,Bolivia (Plurin. State of),2015,Threatened Species: Invertebrates (number),3.00
68,Bolivia (Plurin. State of),2018,Threatened Species: Invertebrates (number),3.00
68,Bolivia (Plurin. State of),2019,Threatened Species: Invertebrates (number),3.00
68,Bolivia (Plurin. State of),2020,Threatened Species: Invertebrates (number),3.00
68,Bolivia (Plurin. State of),2021,Threatened Species: Invertebrates (number),3.00
68,Bolivia (Plurin. State of),2004,Threatened Species: Plants (number),70.00
68,Bolivia (Plurin. State of),2010,Threatened Species: Plants (number),72.00
68,Bolivia (Plurin. State of),2015,Threatened Species: Plants (number),99.00
68,Bolivia (Plurin. State of),2018,Threatened Species: Plants (number),104.00
68,Bolivia (Plurin. State of),2019,Threatened Species: Plants (number),112.00
68,Bolivia (Plurin. State of),2020,Threatened Species: Plants (number),162.00
68,Bolivia (Plurin. State of),2021,Threatened Species: Plants (number),290.00
68,Bolivia (Plurin. State of),2004,Threatened Species: Total (number),150.00
68,Bolivia (Plurin. State of),2010,Threatened Species: Total (number),163.00
68,Bolivia (Plurin. State of),2015,Threatened Species: Total (number),216.00
68,Bolivia (Plurin. State of),2018,Threatened Species: Total (number),236.00
68,Bolivia (Plurin. State of),2019,Threatened Species: Total (number),244.00
68,Bolivia (Plurin. State of),2020,Threatened Species: Total (number),296.00
68,Bolivia (Plurin. State of),2021,Threatened Species: Total (number),447.00
70,Bosnia and Herzegovina,2004,Threatened Species: Vertebrates (number),29.00
70,Bosnia and Herzegovina,2010,Threatened Species: Vertebrates (number),44.00
70,Bosnia and Herzegovina,2015,Threatened Species: Vertebrates (number),48.00
70,Bosnia and Herzegovina,2018,Threatened Species: Vertebrates (number),50.00
70,Bosnia and Herzegovina,2019,Threatened Species: Vertebrates (number),50.00
70,Bosnia and Herzegovina,2020,Threatened Species: Vertebrates (number),55.00
70,Bosnia and Herzegovina,2021,Threatened Species: Vertebrates (number),58.00
70,Bosnia and Herzegovina,2004,Threatened Species: Invertebrates (number),10.00
70,Bosnia and Herzegovina,2010,Threatened Species: Invertebrates (number),22.00
70,Bosnia and Herzegovina,2015,Threatened Species: Invertebrates (number),36.00
70,Bosnia and Herzegovina,2018,Threatened Species: Invertebrates (number),42.00
70,Bosnia and Herzegovina,2019,Threatened Species: Invertebrates (number),42.00
70,Bosnia and Herzegovina,2020,Threatened Species: Invertebrates (number),43.00
70,Bosnia and Herzegovina,2021,Threatened Species: Invertebrates (number),43.00
70,Bosnia and Herzegovina,2004,Threatened Species: Plants (number),1.00
70,Bosnia and Herzegovina,2010,Threatened Species: Plants (number),1.00
70,Bosnia and Herzegovina,2015,Threatened Species: Plants (number),1.00
70,Bosnia and Herzegovina,2018,Threatened Species: Plants (number),3.00
70,Bosnia and Herzegovina,2019,Threatened Species: Plants (number),6.00
70,Bosnia and Herzegovina,2020,Threatened Species: Plants (number),6.00
70,Bosnia and Herzegovina,2021,Threatened Species: Plants (number),6.00
70,Bosnia and Herzegovina,2004,Threatened Species: Total (number),40.00
70,Bosnia and Herzegovina,2010,Threatened Species: Total (number),67.00
70,Bosnia and Herzegovina,2015,Threatened Species: Total (number),85.00
70,Bosnia and Herzegovina,2018,Threatened Species: Total (number),95.00
70,Bosnia and Herzegovina,2019,Threatened Species: Total (number),98.00
70,Bosnia and Herzegovina,2020,Threatened Species: Total (number),104.00
70,Bosnia and Herzegovina,2021,Threatened Species: Total (number),107.00
72,Botswana,2004,Threatened Species: Vertebrates (number),15.00
72,Botswana,2010,Threatened Species: Vertebrates (number),18.00
72,Botswana,2015,Threatened Species: Vertebrates (number),22.00
72,Botswana,2018,Threatened Species: Vertebrates (number),28.00
72,Botswana,2019,Threatened Species: Vertebrates (number),30.00
72,Botswana,2020,Threatened Species: Vertebrates (number),30.00
72,Botswana,2021,Threatened Species: Vertebrates (number),32.00
72,Botswana,2004,Threatened Species: Invertebrates (number),0.00
72,Botswana,2010,Threatened Species: Invertebrates (number),0.00
72,Botswana,2015,Threatened Species: Invertebrates (number),0.00
72,Botswana,2018,Threatened Species: Invertebrates (number),0.00
72,Botswana,2019,Threatened Species: Invertebrates (number),0.00
72,Botswana,2020,Threatened Species: Invertebrates (number),0.00
72,Botswana,2021,Threatened Species: Invertebrates (number),0.00
72,Botswana,2004,Threatened Species: Plants (number),0.00
72,Botswana,2010,Threatened Species: Plants (number),0.00
72,Botswana,2015,Threatened Species: Plants (number),2.00
72,Botswana,2018,Threatened Species: Plants (number),2.00
72,Botswana,2019,Threatened Species: Plants (number),3.00
72,Botswana,2020,Threatened Species: Plants (number),3.00
72,Botswana,2021,Threatened Species: Plants (number),3.00
72,Botswana,2004,Threatened Species: Total (number),15.00
72,Botswana,2010,Threatened Species: Total (number),18.00
72,Botswana,2015,Threatened Species: Total (number),24.00
72,Botswana,2018,Threatened Species: Total (number),30.00
72,Botswana,2019,Threatened Species: Total (number),33.00
72,Botswana,2020,Threatened Species: Total (number),33.00
72,Botswana,2021,Threatened Species: Total (number),35.00
74,Bouvet Island,2004,Threatened Species: Vertebrates (number),1.00
74,Bouvet Island,2010,Threatened Species: Vertebrates (number),2.00
74,Bouvet Island,2015,Threatened Species: Vertebrates (number),3.00
74,Bouvet Island,2018,Threatened Species: Vertebrates (number),3.00
74,Bouvet Island,2019,Threatened Species: Vertebrates (number),3.00
74,Bouvet Island,2020,Threatened Species: Vertebrates (number),2.00
74,Bouvet Island,2021,Threatened Species: Vertebrates (number),2.00
74,Bouvet Island,2004,Threatened Species: Invertebrates (number),0.00
74,Bouvet Island,2010,Threatened Species: Invertebrates (number),0.00
74,Bouvet Island,2015,Threatened Species: Invertebrates (number),0.00
74,Bouvet Island,2018,Threatened Species: Invertebrates (number),0.00
74,Bouvet Island,2019,Threatened Species: Invertebrates (number),0.00
74,Bouvet Island,2020,Threatened Species: Invertebrates (number),0.00
74,Bouvet Island,2021,Threatened Species: Invertebrates (number),0.00
74,Bouvet Island,2004,Threatened Species: Plants (number),0.00
74,Bouvet Island,2010,Threatened Species: Plants (number),0.00
74,Bouvet Island,2015,Threatened Species: Plants (number),0.00
74,Bouvet Island,2018,Threatened Species: Plants (number),0.00
74,Bouvet Island,2019,Threatened Species: Plants (number),0.00
74,Bouvet Island,2020,Threatened Species: Plants (number),0.00
74,Bouvet Island,2021,Threatened Species: Plants (number),0.00
74,Bouvet Island,2004,Threatened Species: Total (number),1.00
74,Bouvet Island,2010,Threatened Species: Total (number),2.00
74,Bouvet Island,2015,Threatened Species: Total (number),3.00
74,Bouvet Island,2018,Threatened Species: Total (number),3.00
74,Bouvet Island,2019,Threatened Species: Total (number),3.00
74,Bouvet Island,2020,Threatened Species: Total (number),2.00
74,Bouvet Island,2021,Threatened Species: Total (number),2.00
76,Brazil,2004,Threatened Species: Vertebrates (number),282.00
76,Brazil,2010,Threatened Species: Vertebrates (number),341.00
76,Brazil,2015,Threatened Species: Vertebrates (number),396.00
76,Brazil,2018,Threatened Species: Vertebrates (number),407.00
76,Brazil,2019,Threatened Species: Vertebrates (number),411.00
76,Brazil,2020,Threatened Species: Vertebrates (number),416.00
76,Brazil,2021,Threatened Species: Vertebrates (number),509.00
76,Brazil,2004,Threatened Species: Invertebrates (number),34.00
76,Brazil,2010,Threatened Species: Invertebrates (number),45.00
76,Brazil,2015,Threatened Species: Invertebrates (number),54.00
76,Brazil,2018,Threatened Species: Invertebrates (number),55.00
76,Brazil,2019,Threatened Species: Invertebrates (number),64.00
76,Brazil,2020,Threatened Species: Invertebrates (number),66.00
76,Brazil,2021,Threatened Species: Invertebrates (number),78.00
76,Brazil,2004,Threatened Species: Plants (number),381.00
76,Brazil,2010,Threatened Species: Plants (number),387.00
76,Brazil,2015,Threatened Species: Plants (number),516.00
76,Brazil,2018,Threatened Species: Plants (number),538.00
76,Brazil,2019,Threatened Species: Plants (number),582.00
76,Brazil,2020,Threatened Species: Plants (number),596.00
76,Brazil,2021,Threatened Species: Plants (number),1118.00
76,Brazil,2004,Threatened Species: Total (number),697.00
76,Brazil,2010,Threatened Species: Total (number),773.00
76,Brazil,2015,Threatened Species: Total (number),966.00
76,Brazil,2018,Threatened Species: Total (number),1000.00
76,Brazil,2019,Threatened Species: Total (number),1057.00
76,Brazil,2020,Threatened Species: Total (number),1078.00
76,Brazil,2021,Threatened Species: Total (number),1705.00
84,Belize,2004,Threatened Species: Vertebrates (number),36.00
84,Belize,2010,Threatened Species: Vertebrates (number),48.00
84,Belize,2015,Threatened Species: Vertebrates (number),70.00
84,Belize,2018,Threatened Species: Vertebrates (number),69.00
84,Belize,2019,Threatened Species: Vertebrates (number),73.00
84,Belize,2020,Threatened Species: Vertebrates (number),78.00
84,Belize,2021,Threatened Species: Vertebrates (number),93.00
84,Belize,2004,Threatened Species: Invertebrates (number),1.00
